<expr>,ct.count,
/TISH/300/ANGELI0632,13772,
/INDS/SFL/DANIEL6831,13770,
/TISH/VAR/MARKAC9044,13736,
/INDS/2033/FIRSTC8563,13722,
/INDS/BET/JBSVEN8917,13721,
/CARR/WIS/NAOMIA1399,13698,
/INDS/TOR/UDACIT4257,13694,
/CARR/ER/MORRIS5259,13660,
/INDS/SAN2/ALIGNM5531,13655,
/SER/ATL3/ETCMAI8179,13651,
/INDS/PHI3/CABRAL9608,13628,
/CARR/WIS/LAWOFF9640,13626,
/INDS/1722/INDYFI0963,13624,
/SER/MNT/MEETIN9859,13623,
/TISH/1230/SUMMIT6255,13623,
/COVE/AL/LYTEWO2136,13617,
/INDS/DIV/ERICAM6551,13601,
/INDS/LA3/SAPIEN8694,13599,
/SER/80T/GREG281382,13598,
/INDS/SAN2/SYNTHA1243,13592,
/COVE/AL/RPOPRO9685,13590,
/INDS/BEL/COLLEC6219,13582,
/INDS/WC/EFFECT4471,13570,
/INDS/BOST/BLUEWA1886,13544,
/UNI/BUF/TORCH06546,13543,
/CARR/MAM/RABICO3122,13518,
/CARR/1455/CORILL4684,13517,
/CARR/ELW/VESTED0819,13500,
/INDS/BK/CAINSL1993,13495,
/INDS/AUS2/INFRAV8116,13486,
/INDS/LA1/COREIN5373,13476,
/INDS/DC7/READIN0255,13473,
/INDS/KC/FENIMO9556,13464,
/INDS/AUS2/EHLERT8797,13458,
/UNI/BUF/PARKIT0960,13446,
/CARR/CTA/VALORB8019,13444,
/HINE/HOU2/BLACKR6368,13426,
/INDS/PHI3/CHAINI2224,13419,
/CARR/LAS/RICHAG9314,13395,
/CARR/ER/CARRER8304,13386,
/SER/WSP/ACCELE3221,13373,
/INDS/DC7/THAYER3881,13350,
/INDS/KC/BRADEN5886,13329,
/JLL/CRYS/NINETW8564,13309,
/INDS/2033/AFFIRM4824,13303,
/INDS/LAS/CASTIL1774,13301,
/INDS/HOU2/BRIGHT1189,13283,
/INDS/BLS/LAUREN3544,13270,
/SER/MAD/FENSTE5582,13267,
/INDS/DC3/NOBLER6851,13244,
/EOO/AVI/BARREN0230,13239,
/INDS/PHI3/CLARKC6485,13227,
/INDS/PHI2/CABRER0241,13224,
/INDS/DIV/BRETTS1022,13223,
/CC/PLA/SPRAYT3326,13215,
/INDS/BOULD/BROWNS0829,13214,
/INDS/BK2/BALOOL0199,13210,
/INDS/PHI2/AMTRAK4389,13206,
/INDS/SAN2/FORTUM0222,13204,
/FOUR/LAND/FRANCO1596,13203,
/INDS/AUS/KENNED2154,13198,
/INDS/BEL/THRIVE4499,13197,
/FUSE/PRO/SPRING2175,13173,
/INDS/DC3/PAGEPS3889,13162,
/FOUR/LAND/MOXIED6652,13152,
/INDS/PHI2/ELMWEA6060,13152,
/VX/DEN/ACCESS8414,13149,
/INDS/DED/TRUESE6209,13139,
/INDS/TOR/INDUST6231,13139,
/INDS/TEM/SUZIFR3835,13132,
/SER/MAR/ACTBOL3904,13115,
/INDS/DIV/UNQORK7850,13114,
/TISH/DC/CBRE997033,13104,
/INDS/BET/PIVOTA0985,13103,
/INDS/DC7/INDUST6023,13067,
/TISH/5TH/LUXOFT7207,13048,
/INDS/PHI3/NAMPDU1057,13041,
/CARR/LAS/FORTLA3184,13036,
/SER/WSP/IMAGIN0513,13036,
/TISH/1230/DYNAMO0162,13022,
/INDS/LAS/JHMACO2175,13004,
/SYW/PB/SYMPHO1153,13004,
/INDS/GLEN/20NINE0702,13003,
/INDS/DART/HITACH8017,12998,
/MAY/WAU/BETHPA7576,12981,
/TISH/CHI/STUDIO0763,12979,
/INDS/NYC5/PARAPR9925,12974,
/INDS/1PP/GUIDEP9645,12973,
/SER/RID/PROGRA4946,12964,
/TISH/1230/EDGETT9888,12959,
/SYW/HQ/BARGEC3213,12958,
/INDS/ABER/REVOLU2627,12954,
/CARR/4800/HEALTH4791,12950,
/INDS/ROSE/MELANP5810,12927,
/TISH/BEV/BUSINE8347,12917,
/DP/PL/ENTERP8100,12916,
/INDS/PIT2/SCHIND2240,12913,
/INDS/909/SHOREC1631,12906,
/CARR/300/VERITA6378,12891,
/INDS/PAS2/THELEW4277,12884,
/INDS/DC3/SAVESO4899,12866,
/LAU/CP/MARCIA2892,12866,
/CARR/EMB/HUNTIN1039,12851,
/INDS/IRV/EVOLUT8169,12847,
/VX/HOLY/VENTUR2516,12842,
/INDS/CARM/PAULSO1948,12841,
/INDS/ABER/LAWAND1129,12832,
/INDS/BOST4/CHARLE1609,12815,
/INDS/PAS2/CLOUDH8157,12797,
/DCW/GST/READIN1336,12788,
/INDS/TOR/SIMESL0298,12773,
/INDS/DIV/DKI7991421,12764,
/TISH/1270/CENTRA4166,12764,
/CARR/DIA/JSTCOA6247,12745,
/INDS/DC9/INDUST8256,12727,
/INDS/CM/VIJAYF4075,12721,
/MC/HOU/SWBOOK8752,12702,
/DCW/GT/OLMSTE7799,12696,
/BES/HOU/JSJACU2937,12679,
/INDS/BK2/NATION7568,12670,
/FOUR/LAND/NEELYS8128,12650,
/INDS/SFL/GRACEF1189,12622,
/INDS/DC4/AMERIC8394,12592,
/INDS/BEL/OVATIO0868,12590,
/INDS/BEL/SASQUA5582,12568,
/SER/KAN/THRULI7855,12552,
/INDS/CM/PAUSTE3369,12536,
/INDS/BEL/SYNOPS1255,12529,
/INDS/PAS2/MARIPO2953,12525,
/CARR/745/JEKMAR7592,12521,
/INDS/ABER/AMYTAR4335,12498,
/INDS/LAS/PMJGRO4140,12497,
/EXEC/HIP/ROBYND4690,12495,
/INDS/LA3/MANDAU6286,12495,
/INDS/LA3/OGCICL8827,12466,
/INDS/ARL2/MDMSCA3256,12455,
/INDS/LA5/LOVEHO8949,12447,
/JLL/DIS/ALLAFR0708,12434,
/INDS/PORT2/WYLDME4107,12428,
/INDS/233/PYRAMI5205,12423,
/TISH/1230/QUANTE5402,12422,
/CC/FW/CITYCE9032,12419,
/DD/ML/ROCKEF5266,12417,
/SER/KAN/THRIVE8635,12416,
/TISH/VAR/PAICON4196,12407,
/SER/MEM/PALMET8986,12381,
/INDS/909/CIRCA93607,12368,
/INDS/BEL/IMAGEN1974,12358,
/INDS/HY/SNCONS2311,12348,
/INDS/WM/IGPIND7975,12300,
/CARR/ELW/ENCORE2328,12290,
/INDS/SAN2/FORETH0325,12269,
/CARR/1455/MWGOVE1416,12266,
/TISH/42/X2X1212765,12248,
/INDS/IND/NXTBEY2640,12223,
/SER/MEM/SEREND4771,12223,
/TISH/CHI/URBANB6926,12222,
/INDS/DART/MYORTH0479,12205,
/INDS/POR/CROWDS8274,12199,
/VX/BETH/RESETO3564,12186,
/CARR/SFL/NOLANK6036,12181,
/INDS/ARL2/AFTONP0080,12167,
/INDS/NYC/ORLEYC3595,12151,
/DD/ML/JAMESB8985,12149,
/INDS/NYC8/INDUST5514,12149,
/CARR/TYS/AMYSGR4713,12120,
/INDS/DC2/DATADO4688,12114,
/INDS/PHI3/THREEP1409,12107,
/INDS/DC2/SPEARA1888,12087,
/SAGE/NY/MANAGE1586,12052,
/INDS/WC/SPIEGE6727,12038,
/TISH/BOS/CYBERN4178,12033,
/INDS/PLA/ORACLE7983,12021,
/MAY/WAU/BERNDT8665,12017,
/CARR/1050/RESPON4433,12014,
/INDS/TEM/ENDLES0406,11996,
/INDS/PIT2/VACO262730,11995,
/TISH/CHI/THEASS3352,11983,
/CARR/1701/ROBERT5390,11966,
/INDS/PHI2/CMCINV2897,11965,
/LAU/CP/TYLERM6141,11960,
/VX/DEN2/AMERIC3979,11953,
/INDS/PORT2/PARACH5614,11948,
/SER/WSP/JANGL62131,11936,
/INDS/DIV/BCTDES9815,11913,
/INDS/ROSE/NATION7590,11906,
/INDS/COL2/HGCCON7660,11897,
/EXEC/HIP/ICICIS2847,11889,
/UNI/BUF/PELLER5217,11889,
/INDS/NPB/ESVOLT4837,11888,
/SCC/350/THEMIS9891,11888,
/SER/WP/JEFFRE4884,11882,
/INDS/BLS/CYBERZ7197,11874,
/FOUR/LAND/4CO1678046,11869,
/DD/ML/URBANV0284,11824,
/INDS/DFM/CRAVCO4394,11821,
/INDS/JC/TECHEL5668,11821,
/INDS/NYC7/DIMINI7290,11821,
/INDS/233/ALEBRI9121,11812,
/INDS/909/AMPLOP3966,11812,
/INDS/LAS/ACCOUN7776,11807,
/INDS/6060/SHOOTY9816,11806,
/INDS/IRV2/INTELL5940,11797,
/INDS/DIV/COMMON6193,11796,
/INDS/HUD/AREDIE7897,11793,
/PREM/IRV/JAMESJ7154,11778,
/OLI/CAR/FITHAU0655,11747,
/INDS/PAS2/VELVET6812,11741,
/CARR/MAM/JENNIF5530,11736,
/INDS/PHI2/COWBEL5090,11717,
/BLEND/NYC/BENJAM7901,11715,
/VX/SA/CKCONS7263,11705,
/INDS/HUD/AVISE60746,11693,
/SCC/350/DIGITA2401,11684,
/INDS/323/HALLER7652,11676,
/INDS/HOU2/TURTON2727,11656,
/TISH/1230/HCTGLL6281,11639,
/TISH/BOS/7THFLO0378,11635,
/INDS/DIV/WEAREP4655,11630,
/INDS/BK2/SPLICE0837,11625,
/INDS/PHI3/GLENFL7336,11622,
/INDS/DC9/VERDUG8377,11620,
/INDS/POR/UIA2250867,11612,
/INDS/DC2/PETITE4017,11600,
/INDS/WM/COLORW3751,11573,
/INDS/BOST/NEWENG2676,11551,
/CARR/3033/GLOBET6813,11539,
/INDS/ARL/CONNOR2048,11535,
/SER/KAN/IDC8211682,11530,
/JLL/DIS/GENINC7841,11527,
/INDS/LA3/ACTUAL8768,11522,
/OLI/CAR/AVNET69973,11521,
/INDS/SH/POLTRO1377,11520,
/TISH/BOS/SEANRO6802,11520,
/INDS/PAS2/SHERRY9513,11501,
/INDS/TEM/THEEPI6977,11478,
/EXEC/HIP/DIOGEN2852,11469,
/TISH/DC/IMPACT0263,11453,
/INDS/909/ROBERT5479,11451,
/SER/MEM/TAMIKA1045,11446,
/INDS/DIV/MARTIN9676,11431,
/INDS/CH/MATHKI8906,11399,
/SYW/HQ/CAPITA1686,11392,
/INDS/6060/MODERN4130,11379,
/INDS/2033/WESTFR0384,11378,
/INDS/PHI/CULLEN9719,11342,
/VX/ARL/LATINO7894,11313,
/INDS/CHI2/STORYR3313,11311,
/SYW/HQ/PRICEM2543,11301,
/INDS/PHI2/INTEGR3924,11299,
/INDS/135/RAVENH5281,11297,
/INDS/NYC8/ATOMSI0320,11283,
/INDS/DC7/HAPPIE2814,11254,
/INDS/BOULD/IONRES0769,11249,
/INDS/IRV/BADROB9906,11239,
/OLI/CAR/RXPROT3806,11239,
/INDS/IRV/PINNAC8838,11227,
/INDS/STP/DRUDET4560,11220,
/FUSE/PRO/BRIDGI0380,11198,
/TISH/VAR/PANCAK3043,11196,
/SER/KAN/LISAGR5494,11189,
/JLL/RES/BLUELA7048,11181,
/TISH/BEV/EDZIMB5543,11161,
/HINE/HOU/STRATE0856,11148,
/INDS/1722/THEEQU9511,11140,
/INDS/SLC2/WILLKI4035,11126,
/FOUR/LAND/SEBAST6323,11124,
/OLI/CAR/VICTOR8723,11114,
/TISH/CHI/MERATI5362,11111,
/INDS/RAL2/HODGEA3817,11106,
/CARR/KST/ASAFOU3918,11089,
/SCC/350/ENDEAV4159,11068,
/CC/PLA/LAURAN5744,11059,
/SER/CLA/DAVIDW6877,11051,
/INDS/NYC3/DRIVEN4929,11047,
/INDS/DC/BARRET0807,11033,
/FUSE/HOU/CABSHI3690,11008,
/HUGO/KEAR/PINNAC0432,11003,
/JLL/DIS/MICHAE1364,10968,
/INDS/SAN/AXIAWA4724,10967,
/CARR/IND/MACYSS1443,10952,
/INDS/323/BLOODO9598,10937,
/INDS/BK2/HANDSO9632,10932,
/INDS/HOU2/ABUZUC4857,10924,
/VX/OAK/TECHMA9621,10919,
/INDS/RAL2/HUBBAR4831,10915,
/INDS/MAN/SPEAKU1911,10912,
/CC/FW/NORTHT5691,10909,
/VX/BETH/AXIOMS9316,10894,
/INDS/ROSE/ALLIAN3790,10893,
/INDS/HOU2/ROIX679536,10884,
/INDS/STP/LAWFIR5252,10877,
/CARR/300/HAMCON2060,10874,
/CARR/LIB/FRETWO3553,10870,
/INDS/SFL/GAMERS0769,10866,
/INDS/NPB/AMGLOB7386,10864,
/INDS/WC/BENEFI8274,10840,
/JLL/TYS/HEALTH4893,10836,
/SER/WSP/PERISC4151,10835,
/EXEC/HIP/LORNAJ1640,10825,
/INDS/IND/FORDSF4012,10823,
/CARR/745/REVEDI6601,10812,
/INDS/HOU2/BENCHM7934,10785,
/INDS/MIN1/DAVIDR3727,10785,
/JLL/RES/DAYPAS0964,10785,
/FOUR/LAND/KYLECA5467,10778,
/TISH/1230/FUSEST6212,10763,
/YO/CH/BRIANA6577,10748,
/CARR/MAM/CROSSW0282,10745,
/INDS/DFM/KENTDE1302,10740,
/INDS/WC/MISSIO1446,10739,
/SER/BUF2/DATADO8676,10727,
/INDS/SH/MITCHM0046,10724,
/INDS/909/RIGHTA5510,10715,
/CARR/ER/LUSAIN3027,10707,
/INDS/NYC4/FUTURE9597,10692,
/TW/VB/PENCEF3004,10692,
/MAY/WAU/ARTHUR0126,10675,
/INDS/LAS/SMITHL3791,10673,
/INDS/ABER/AKAMED9794,10662,
/INDS/LAS/HALLOW6581,10659,
/INDS/WM/RETIRE1095,10658,
/INDS/NYC6/ZAGARA5249,10654,
/VX/OAK/FRASCO7144,10650,
/SYW/PB/LIWACA8274,10644,
/INDS/PHI2/EGANNE3701,10631,
/VX/DEN2/CYBERC5144,10630,
/INDS/TYS/HAPPYE8783,10621,
/INDS/ABER/SIGNAL9125,10612,
/INDS/SAN/SGDOPE6296,10604,
/TISH/333/TALLPO8931,10589,
/JLL/RES/HILLEN7445,10542,
/HINE/HOU2/CCSCON0909,10529,
/VX/SA/MOONSH0019,10529,
/INDS/MIN1/INSITU0645,10525,
/SER/WSP/CLEARV4846,10523,
/INDS/CH/WILDLI2313,10496,
/SER/CLA/PARKSI7288,10484,
/TISH/BOS/MOBILE5025,10472,
/INDS/PHI2/ROUTEM2358,10430,
/INDS/PAS/HYTHER2941,10424,
/INDS/WC/SMARTH8032,10417,
/ADVAN/LST/TRINIT1110,10403,
/CARR/4800/HOUSTO1357,10396,
/JLL/RES/PERFUS6991,10386,
/SER/MAD/SOCCER3959,10362,
/INDS/135/INDUST0684,10359,
/INDS/PAS2/LADHOS8734,10340,
/CARR/LAS/TENANT7755,10330,
/INDS/TEM/CALMPS8339,10327,
/INDS/HY/WHATNO9775,10325,
/INDS/AUS/TEXTAN4114,10324,
/INDS/CHAR/SIMPLI9123,10309,
/TISH/BOS/ANCHOR8038,10297,
/INDS/PHI2/SELFEM6872,10296,
/FUSE/HOU/RESTOR3272,10290,
/INDS/BK/NA20487381,10285,
/INDS/LAS/MCBREA5126,10276,
/INDS/CARM/PHILIP3718,10269,
/CARR/4800/THESEL2605,10264,
/INDS/KC/SHERPA9306,10262,
/TISH/1230/INSIGH8015,10252,
/INDS/PHX2/MONTEB0366,10247,
/INDS/TEM/MCKINN0948,10241,
/INDS/LA5/ERICTL4560,10221,
/SCC/350/MAXBRA4244,10220,
/DP/PL/DERIKI7111,10211,
/INDS/AUS/NEWAUS0205,10204,
/CARR/1325/LINDSA4272,10192,
/INDS/TYS/TECHCE6023,10191,
/INDS/BK2/REVOSU0927,10163,
/INDS/DIV/NEWTRA0622,10149,
/FOUR/LAND/SKINCA2226,10145,
/INDS/BEL/AILENS4746,10139,
/JLL/RES/MEETER9326,10134,
/CARR/ER/NIKEBW3389,10133,
/INDS/PAS2/KARETI9930,10124,
/ENT/5500/MEGANJ1931,10119,
/INDS/BK/FOODAN8856,10094,
/INDS/WM/STEVEN8004,10094,
/CBRE/PAL/CBREME1672,10089,
/CARR/WIS/FULTON9678,10079,
/INDS/BET/NASSTE5218,10075,
/CARR/1701/CHARLE0381,10065,
/INDS/PHI3/SHOPIF7648,10063,
/HUGO/KEAR/RARITA2802,10055,
/UNI/BUF/THEAHA1363,10046,
/SER/MEM/SKINNE2790,10040,
/INDS/PAS/ROBBIE2203,10035,
/DD/ML/INTERN1586,10013,
/INDS/SD/SURGEA4877,10013,
/CARR/MAM/CARR602960,10012,
/CC/PLA/STRATE9861,10002,
/INDS/2311/KNOWLA5797,10002,
/TISH/BOS/DATABR4280,9998,
/INDS/1801/CAREPO8529,9984,
/JLL/SEA/WALIAT0235,9982,
/TISH/CS/MARSHA3057,9947,
/INDS/GLEN/POSTAC7871,9926,
/TISH/1230/STUDIO3967,9925,
/CARR/CTA/APRILM2920,9918,
/DD/ML/GREENB0924,9896,
/INDS/CARM/RYANLL4813,9888,
/INDS/BOULD/NAERIC2722,9874,
/FUSE/PRO/ALLYPS6658,9872,
/HUGO/KEAR/CEILPO2801,9866,
/INDS/BOULD/ECONON4190,9866,
/INDS/POR/STILEE2257,9866,
/INDS/STP/BRODER9241,9850,
/SER/WSP/QUANTE1590,9846,
/TISH/BOS/BRUNEL7473,9846,
/INDS/LA1/HIGHLA1502,9844,
/TW/VB/LATINO0651,9807,
/VX/DEN2/SMARTF6088,9806,
/INDS/BOST/WALTER5772,9802,
/INDS/1411/INDUST8721,9800,
/INDS/HUD/ZOOMRX3865,9786,
/INDS/MAN/CRAFTY5009,9779,
/INDS/LAS/LORENT2117,9775,
/INDS/NYC/XELLC83840,9767,
/INDS/WM/SYMBOT9182,9751,
/INDS/DC2/ALLIAN4069,9745,
/INDS/1722/COMMER2892,9737,
/INDS/PLA/SWISSR2362,9731,
/INDS/PLA/VANGUA9107,9725,
/INDS/PHI/CORNER8377,9712,
/INDS/KC/BBSI626126,9703,
/DCW/FAR/THEBLU9300,9695,
/INDS/BOST/TWOSMI5395,9695,
/INDS/152/LOUNGE1724,9678,
/INDS/BOST3/ECAREV7091,9666,
/INDS/GLEN/GUARAN6179,9662,
/SYW/PB/INSURA8818,9660,
/DD/WB/RAMZIN6188,9655,
/INDS/323/NOTAPP9141,9635,
/MAY/WAU/ACIGIN0631,9630,
/PREM/IRV/ALPHAD1234,9627,
/INDS/ABER/PROJEK1158,9616,
/EXEC/HIP/TRANSA3029,9613,
/INDS/NPB/CRESTO3978,9610,
/INDS/152/EDWARD2753,9602,
/INDS/IRV2/JOSEPH4577,9587,
/TW/VB/VIRGIN5699,9573,
/INDS/GLEN/SUPPLY6804,9571,
/UNI/BUF/OXIWEA8902,9569,
/CARR/DIA/CAPITO5182,9563,
/BES/HOU/SILVER9536,9550,
/HELIX/295/KMALAW3363,9541,
/INDS/ABER/CLUTTE6916,9528,
/INDS/BLS/BSTRAT4532,9525,
/INDS/CARM/MARUBE5123,9511,
/INDS/DC7/VIRTUA0900,9498,
/INDS/HOU2/THERAP2474,9496,
/LAU/MD2/SOUTHR2728,9470,
/CARR/ELW/SQUARE9800,9467,
/VX/OAK/GRIMAG0487,9451,
/LAU/DC1/DUCTOR0915,9449,
/JLL/DIS/THIRDF5687,9431,
/INDS/DFM/360DES1063,9418,
/JLL/CHES/GOLDSM8272,9402,
/UNI/BUF/BEACON5190,9383,
/LAU/MD1/MARTAS7108,9377,
/TISH/1230/SCOUTC1191,9377,
/INDS/BET/DBMINC2059,9370,
/INDS/STP/HEINTZ6211,9363,
/TISH/1230/SRI7153363,9354,
/CARR/4800/HARMON3941,9343,
/INDS/BET/COLUMB9329,9337,
/SER/WSP/AIDENT5189,9334,
/INDS/SH/INSULE9769,9330,
/DP/PL/DRYSDA9243,9327,
/INDS/TOR/KRAKEN0048,9324,
/INDS/WM/WESTEN2990,9311,
/VX/BETH/GURU101607,9294,
/INDS/RAL2/WILSON5821,9287,
/INDS/DIV/COLTRA1400,9283,
/INDS/AUS/MSTRAD2259,9281,
/INDS/BOST/KUROSB2604,9250,
/INDS/DART/DIAMET5372,9250,
/INDS/AUS/INCLOU5526,9247,
/CARR/1701/DAIICH9651,9244,
/INDS/PIT2/MCDADE2267,9240,
/INDS/PHI/STREET1624,9230,
/INDS/WM/ADHOCG1449,9220,
/INDS/PORT2/TIMEBY7781,9219,
/JLL/CHES/PROLOG7635,9213,
/TISH/BEV/WORKNE5117,9151,
/HUGO/KEAR/ELLIFA1261,9137,
/INDS/SD/THOMAS3920,9131,
/CARR/DIA/INTERN9329,9120,
/SER/MCK/LAWOFF7438,9112,
/INDS/1801/INCLIN5911,9106,
/INDS/HY/REALIO9157,9101,
/INDS/RAL2/HYLAIN9448,9096,
/INDS/HY/SONDER0927,9080,
/TISH/300/ELEMEN0197,9080,
/INDS/DART/LOUVIR7518,9079,
/MAY/WAU/NEILDA9771,9064,
/INDS/DC/MIDATL1677,9059,
/CARR/1701/NATION3248,9050,
/INDS/NYC5/JONESW1626,9038,
/INDS/NYC8/GREGOR2993,9034,
/INDS/6060/HONK986606,9032,
/INDS/BK2/STARRP9250,9032,
/INDS/1PP/INDUST8702,9029,
/INDS/1722/BASIS96644,9014,
/INDS/CHAR/NARRAT8534,9004,
/SER/CLA/BUCKCA2510,8990,
/INDS/LA5/LAWOFF8087,8983,
/INDS/CHI3/PROGRA4395,8980,
/INDS/DFM/MARICH1863,8973,
/CARR/MAM/AMYSLO0669,8965,
/INDS/DC2/RELOSH3793,8947,
/VX/BETH/COMPAS4977,8942,
/JLL/RES/NEWSOM1822,8940,
/YO/CH/LAWOFF2842,8940,
/INDS/NYC4/LIZIAN5565,8931,
/INDS/ROSE/NUPARA4787,8931,
/INDS/DC9/FUNDER4812,8930,
/SER/MCK/CARROL8411,8915,
/INDS/BK/HUDSON9094,8899,
/FUSE/AUS/DEFENS3446,8894,
/CC/PLA/OVATIO4389,8882,
/INDS/CHAR/LANDAN8186,8882,
/CARR/745/MARTIN6549,8871,
/INDS/DC2/OKLOIN5129,8868,
/INDS/NYC7/POWERI6866,8868,
/INDS/COL2/TWOWHE8955,8855,
/SER/MEM/901VAS0732,8847,
/INDS/CHAR/OMEGAP2865,8844,
/SER/MAR/MARKET5859,8831,
/CARR/MAM/OVERSE5443,8830,
/MAY/WAU/PODCAS0590,8830,
/INDS/HY/OLIVEA3043,8826,
/HINE/HOU/PMGRDE7324,8822,
/INDS/SFL/INDUST5232,8811,
/VX/OAK/MFGWOR1689,8797,
/INDS/HY/DRESSE4658,8771,
/INDS/CHAR/RUBENG1681,8768,
/INDS/IRV/SOMNUM9594,8762,
/COVE/AL/MANAGE4882,8751,
/EXEC/HIP/OPTIMU6666,8746,
/VX/ARL/STACEY8374,8744,
/INDS/SD/CRYSTA0811,8739,
/TISH/VAR/PMCORP9489,8735,
/JLL/SEA/TENPOI9937,8732,
/INDS/COL2/BERGME3249,8717,
/INDS/ABER/CHINGO6515,8712,
/INDS/BEL/KUMIKA8865,8708,
/INDS/BK/HAWTHO8658,8694,
/INDS/NPB/BLUEOW7284,8692,
/INDS/BET/HEALIN2474,8690,
/UNI/BUF/AZKAKH2017,8688,
/JLL/NSH/NEXTHO2113,8682,
/CARR/1455/STORYP3290,8681,
/INDS/PORT2/THEIMP6207,8677,
/JLL/DIS/TRACTO0054,8675,
/JLL/CHI/CATALY7319,8665,
/INDS/BOULD/CONVER7802,8662,
/INDS/TOR/RAHULP1814,8662,
/JLL/DIS/AERIAL6486,8655,
/INDS/TYS/POWERP9014,8635,
/SER/MCK/GLOBAL9041,8632,
/INDS/AUS/ABILIT2275,8589,
/INDS/NPB/METAVE5041,8588,
/INDS/PORT2/DSEVEN2425,8560,
/CARR/LIB/CHECKM4331,8547,
/FOUR/LAND/CURLSC1108,8521,
/INDS/NYC7/TEPHRA5842,8506,
/INDS/6060/SAWYER8339,8496,
/VX/HOLY/NATHAN9200,8488,
/INDS/909/GIANTS5510,8472,
/INDS/CHAR/CAPITA9406,8463,
/CARR/1325/NEWVEN7435,8458,
/HUGO/KEAR/ONTHER9094,8448,
/LAU/MD1/MARISA2246,8447,
/INDS/SLC2/NOONCL7005,8446,
/INDS/SAN2/MCGILL9253,8429,
/INDS/PHX/MADISO9723,8424,
/SER/ATL/WEBPUS9308,8400,
/INDS/1PP/DBIPRO8730,8389,
/JLL/SEA/LARRYT6442,8385,
/INDS/IRV/THEMAN6588,8379,
/INDS/LA3/ARDONC0926,8375,
/LAU/MD1/GOTTFR4033,8364,
/INDS/909/SR4PAR9097,8349,
/INDS/AUS/MMGREA6040,8335,
/VX/BETH/VENTUR7538,8325,
/INDS/LA5/TATROT2283,8324,
/CARR/WIS/WALKER0453,8302,
/INDS/SD/ENTERP5332,8293,
/CARR/LAS/JAMESH9915,8288,
/IQ/TOR/DOCTOR4253,8284,
/LAU/CP/CELEST5864,8284,
/INDS/HY/FIGURA9591,8275,
/PREM/IRV/KIGATR0261,8273,
/FUSE/PRO/TYLRES5198,8261,
/CARR/300/RETURE1087,8260,
/CARR/1455/HARMON4237,8237,
/INDS/IND/MYRIAD3250,8236,
/INDS/NYC6/VINREL3470,8222,
/INDS/PHI2/RITTEN1799,8217,
/INDS/BOST/DUNHAM8719,8215,
/INDS/HUD/STAGER0317,8215,
/TISH/BOS/LEXSHA0328,8207,
/INDS/PHX2/KEYSTO0207,8206,
/FUSE/AUS/EQUITY2479,8189,
/CARR/4800/FINEST4897,8156,
/BLEND/NYC/PRIMEA7754,8148,
/INDS/WC/ZARU546260,8135,
/INDS/TYS/VERIHE6170,8128,
/TISH/CHI/AYOFOO3937,8122,
/INDS/CHAR/CIVILI3370,8118,
/INDS/1PP/ATWELL8343,8106,
/INDS/1PP/AIRTAM8417,8093,
/CARR/4800/BOCARS1878,8073,
/INDS/1411/TRENDS4484,8073,
/INDS/ARL2/WILLDA4487,8069,
/SER/ATL3/HOFFMA4753,8066,
/INDS/CARM/MITCHD3320,8043,
/INDS/RAL2/AMBERS5406,8036,
/CARR/1701/OUTRID8493,8035,
/INDS/HY/INVISI6915,8032,
/INDS/DC2/CENTER2866,8023,
/ENT/300/POTGUI2449,8022,
/CARR/WIS/BMOHAR7380,8014,
/SYW/PB/STEVEN3304,8005,
/INDS/ABER/CREBRI5535,7993,
/DP/PL/STRATE9217,7988,
/CARR/ELW/CARRWO7768,7978,
/INDS/AUS/LITTLE6832,7974,
/JLL/RES/REDSEC3393,7943,
/CARR/MAM/DAWNPR4371,7942,
/CARR/IND/CARRWO7681,7933,
/INDS/BEL/MONGOD9371,7927,
/INDS/SFL/DAVIDG5957,7923,
/INDS/PHX2/LABTRO5367,7917,
/CC/DAL/TAMARI4388,7902,
/CARR/1050/SAFEBL5949,7899,
/INDS/SLC2/CURRIE6355,7899,
/JLL/RES/LEVELU8656,7898,
/INDS/BOST/DEGROO2174,7890,
/INDS/WC/NICHOL2168,7886,
/INDS/BK/PROTOT8317,7882,
/CARR/MAM/BALUKA4163,7881,
/VX/OAK/GARRIS5908,7879,
/TISH/300/STUDIO0188,7878,
/INDS/LAS/BETTER2835,7870,
/VX/OAK/S3WTEC8122,7869,
/HELIX/295/SUAREZ4533,7861,
/VX/OAK/PRIMER6905,7847,
/JLL/RES/CHRISR3603,7844,
/INDS/AUS/GONZAL9700,7836,
/SER/BUF2/HSBCTE2873,7829,
/INDS/1PPC/INDUST7404,7792,
/INDS/ARL2/GROFFL4010,7792,
/INDS/BEL/ALLYST6391,7772,
/INDS/323/MADISO5085,7759,
/INDS/NYC6/VAKHID6708,7745,
/INDS/COL2/STUDIO5908,7741,
/INDS/1722/SPORTF1388,7720,
/INDS/IRV/ACORNS5981,7718,
/INDS/DC/DEFENS3912,7716,
/INDS/DC/THEENE3227,7713,
/INDS/PLA/UNKNOW9938,7709,
/CARR/ELW/4THSTR7101,7674,
/INDS/MAN/CEPRES7126,7674,
/INDS/DART/ALEXAN4704,7672,
/TISH/BEV/JGSI080693,7665,
/INDS/ROSE/RACHEL9484,7660,
/INDS/WC/UHM6205818,7660,
/INDS/SAN2/L378880276,7657,
/INDS/IRV/INNOVA2762,7646,
